season,year,week,weekly_rate,year_week,region_network,American Indian/Alaska Native,Asian/Pacific Islander,Black,Hispanic/Latino,White,0-4 yr,12-17 yr,18-29 yr,18-49 yr,30-39 yr,40-49 yr,5-11  yr,5-17 yr,50-64 yr,65+ yr,65-74 yr,75-84 yr,85+,< 18,>= 18,Female,Male
2011-12,2012,9,0.6,201209,Entire NetworkEIP,0,0.3,0.6,0.3,0.8,3.5,0.9,0,0.1,0,0.2,0,0.4,0,2.5,0.4,3,9,1.3,0.4,0.2,1
2011-12,2012,10,0.8,201210,Entire NetworkEIP,0,0,0,0.3,0.4,1.7,0.5,0.2,0.1,0,0,0,0.2,0.6,0.7,1.3,0,0,0.6,0.3,0.4,0.4
2011-12,2012,11,1.1,201211,Entire NetworkEIP,0,0,3.4,4.1,1.2,0,0,1.2,0.9,1.6,0,3.5,1.8,0.9,6.4,4.9,4.2,14.8,1.4,2,2.6,1
2011-12,2012,12,1,201212,Entire NetworkEIP,0.6,0.3,1.1,0.6,0.7,1.6,0.5,0.2,0.3,0.3,0.5,0.7,0.6,0.7,2.3,1.2,2.3,6.6,0.9,0.7,0.8,0.7
2011-12,2012,13,0.8,201213,Entire NetworkEIP,0.5,0.3,1.1,0.7,0.6,1.8,0.4,0.2,0.3,0.3,0.4,0.6,0.5,0.7,2.2,1.2,2.1,6.3,0.9,0.7,0.7,0.8
2011-12,2012,14,0.7,201214,Entire NetworkEIP,0,0,1,0.4,0.9,1.5,0.3,0.2,0.4,0,1.2,1,0.7,0.6,2.9,0.9,2.1,15.2,0.9,0.8,0.8,0.9
2011-12,2012,15,0.7,201215,Entire NetworkEIP,0,0,1.5,1.5,0.7,2.4,0,0.2,0.6,0.9,0.8,0.4,0.2,1.3,2,1.5,0.9,5.8,0.8,1,1.1,0.8
2011-12,2012,16,0.5,201216,Entire NetworkEIP,0,0.5,0.4,0.6,0.5,1,0.4,0,0.1,0,0.2,0.7,0.6,0.2,2.4,1.6,1,8,0.7,0.5,0.5,0.5
2011-12,2012,17,0.4,201217,Entire NetworkEIP,1.2,0,0,0.3,0.2,2.3,0,0,0.2,0,0.6,0,0,0.4,1.1,1,1.8,0,0.6,0.4,0.5,0.5
2012-13,2012,40,0,201240,Entire NetworkEIP,0,0,0,0,0.6,1.9,1.3,0,0,0,0,2.5,1.9,0.4,0.6,0,2,0,1.9,0.2,0.2,1
2012-13,2012,41,0,201241,Entire NetworkEIP,0,3.3,7.1,2.8,1.4,1.6,3.3,1,1,1.6,0.6,2.1,2.7,2.9,4.6,2.2,9.6,3.6,2.4,2.2,2.9,1.6
2012-13,2012,42,0.1,201242,Entire NetworkEIP,0,0.2,0.6,0.3,0.5,1.5,0.4,0.2,0.1,0,0.2,0.7,0.6,0.7,0.5,0.4,0,1.5,0.8,0.3,0.1,0.8
2012-13,2012,43,0,201243,Entire NetworkEIP,0,0,0.6,0,0.3,0.6,0,0.2,0.3,0,0.6,0,0,0,1.5,0,3.8,2.9,0.2,0.4,0.3,0.3
2012-13,2012,44,0.1,201244,Entire NetworkEIP,0,0,1.7,1.4,1,1.8,0,0,0.9,2.5,0.7,0,0,0.9,3.2,0,6.3,7.4,0.5,1.4,1.7,0.6
2012-13,2012,45,0.2,201245,Entire NetworkEIP,0,0.5,0.6,0.3,0.5,1,0.3,0.2,0.3,0.3,0.3,0.5,0.4,0.4,1.5,1,1.8,3.3,0.6,0.5,0.5,0.5
2012-13,2012,46,0.2,201246,Entire NetworkEIP,0,0.4,0.7,0.4,0.5,1.2,0.3,0.2,0.2,0.3,0.2,0.8,0.5,0.5,1.7,1.1,1.9,3.8,0.7,0.5,0.6,0.5
2012-13,2012,47,0.4,201247,Entire NetworkEIP,0,0.4,0.4,0.2,0.4,0.4,0,0.2,0.3,0.3,0.5,0.3,0.1,0.4,0.9,0.9,1,0,0.2,0.4,0.5,0.2
2012-13,2012,48,0.6,201248,Entire NetworkEIP,0,2.7,0.5,0,0.9,1.2,0.5,0,0.3,0.6,0.3,0.4,0.5,0.7,3.3,2.5,2.8,7.7,0.7,0.9,0.9,0.8
2012-13,2012,49,1.1,201249,Entire NetworkEIP,0,1,0.7,0,0.3,1,0,0.2,0.2,0.2,0,0.4,0.2,0.3,1.5,0,3,4,0.4,0.4,0.5,0.3
2012-13,2012,50,1.6,201250,Entire NetworkEIP,0,0,0,0.2,0.2,0,0,0.4,0.2,0,0,0,0,0,0.6,1,0,0,0,0.2,0.3,0
2012-13,2012,51,2.9,201251,Entire NetworkEIP,0,0,2.6,2,0.8,0,2.6,0.6,0.5,0.8,0,3.7,3.1,0.9,1.3,1.2,2,0,2.3,0.7,0.9,1.2
2012-13,2012,52,4.7,201252,Entire NetworkEIP,0,0,1.6,4.2,1.2,4.7,2.2,1,0.6,0,0.6,3.2,2.7,0.8,2.9,4.3,0,3.6,3.2,1.1,1.4,1.8
2012-13,2013,1,5.3,201301,Entire NetworkEIP,0,0,0.3,0.1,0.4,0.5,0.4,0.2,0.1,0,0.2,0.4,0.4,0.1,0.9,0.8,0,3,0.4,0.3,0.2,0.4
2012-13,2013,2,4.9,201302,Entire NetworkEIP,0,0,0,0.2,0.3,2.9,0,0,0,0,0,0,0,0.4,0.4,0,0,2.9,0.8,0.2,0.2,0.4
2012-13,2013,3,3.9,201303,Entire NetworkEIP,0,0,3.4,3.4,2.1,0,0,1.2,1.1,0,2,0,0,4.2,7.7,7.3,6.3,11.1,0,3.2,3.4,1.6
2012-13,2013,4,3.3,201304,Entire NetworkEIP,0.6,0.2,0.6,0.5,0.5,1.7,0.2,0.2,0.2,0.2,0.3,0.4,0.3,0.6,1.5,1.2,0.7,4.6,0.7,0.5,0.6,0.5
2012-13,2013,5,2.6,201305,Entire NetworkEIP,0.5,0.2,0.8,0.5,0.5,1.6,0.2,0.2,0.2,0.2,0.3,0.4,0.3,0.7,1.6,1.2,1.2,4,0.7,0.6,0.6,0.5
2012-13,2013,6,2,201306,Entire NetworkEIP,0,0.4,0.6,1.1,0.4,2.6,0,0.5,0.3,0.3,0.2,1,0.6,0.3,0.9,0,0,7.6,1.1,0.4,0.6,0.6
2012-13,2013,7,1.9,201307,Entire NetworkEIP,0,0.7,0.4,0,0.9,1.2,0.5,0,0.1,0,0.3,0.4,0.5,0.9,2.5,2.5,0,7.7,0.7,0.7,0.7,0.7
2012-13,2013,8,1.4,201308,Entire NetworkEIP,4.6,0.5,0.7,0.6,0.3,2.6,0.9,0,0.1,0,0.2,0,0.4,0.3,0.9,1.1,0,2,1,0.3,0.5,0.3
2012-13,2013,9,1.2,201309,Entire NetworkEIP,0,0,0,0.2,0.8,0,0,0,0,0,0,0,0,0.4,2.3,2,1.8,4.6,0,0.5,0.3,0.5
2012-13,2013,10,1,201310,Entire NetworkEIP,0,0,1.3,0,0.3,1.9,0,0.6,0.5,0.8,0,1.2,0.6,0,1.3,0,2,4.1,0.9,0.5,0.9,0.2
2012-13,2013,11,0.9,201311,Entire NetworkEIP,0,0,1.6,2.8,1,1.6,0,0.5,0.8,1.6,0.6,1.1,0.5,1.7,2.3,1.1,1.9,7.3,0.8,1.3,1.5,0.9
2012-13,2013,12,0.7,201312,Entire NetworkEIP,0,0,1.7,0,0.1,0,0.4,0.2,0.1,0,0,0,0.2,0.4,0.7,0.4,0.7,1.5,0.1,0.3,0.3,0.2
2012-13,2013,13,0.5,201313,Entire NetworkEIP,0,0,0,0,0.3,0,0.5,0.2,0.1,0,0,0,0.2,0,1.5,0.6,2.5,2.9,0.2,0.3,0.2,0.2
2012-13,2013,14,0.6,201314,Entire NetworkEIP,0,0,4.3,0,0.6,0,0,0,0,0,0,0,0,1.9,3.2,3.6,2.1,3.7,0,1.1,1.3,0.4
2012-13,2013,15,0.3,201315,Entire NetworkEIP,0.6,0.2,0.7,0,0.3,0.5,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.4,1,0.8,0.6,2.3,0.3,0.4,0.4,0.3
2012-13,2013,16,0.2,201316,Entire NetworkEIP,0.5,0.2,0.7,0.1,0.4,0.5,0.2,0.1,0.2,0.2,0.3,0.2,0.2,0.4,1.3,0.9,1.2,3.2,0.3,0.4,0.4,0.3
2012-13,2013,17,0.2,201317,Entire NetworkEIP,0,0,0.3,0,0.5,0.4,0,0,0.1,0.2,0.2,0.5,0.3,0.3,1.7,0.9,1,7.6,0.3,0.4,0.4,0.3
2013-14,2013,40,0,201340,Entire NetworkEIP,0,2.1,0.9,0.7,0.4,1.8,0.5,0.4,0.4,0.3,0.5,0,0.2,0.7,1.4,1.5,0,3.9,0.7,0.7,0.7,0.6
2013-14,2013,41,0.1,201341,Entire NetworkEIP,4.6,0.5,1.1,0,0.4,1.5,0,0,0.5,0.7,0.7,0,0,0.3,0.9,1.1,0,2,0.4,0.5,0.3,0.6
2013-14,2013,42,0.1,201342,Entire NetworkEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-14,2013,43,0.1,201343,Entire NetworkEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-14,2013,44,0.1,201344,Entire NetworkEIP,0,0,1.6,0,0.5,0,0,0,0.6,0.8,1.3,2.1,1.1,0.8,0,0,0,0,0.8,0.6,0.5,0.7
2013-14,2013,45,0.1,201345,Entire NetworkEIP,0,0.1,0.3,0.1,0.1,1,0,0,0.1,0,0.2,0,0,0.1,0.7,0.8,0.7,0,0.3,0.2,0.3,0.1
2013-14,2013,46,0.2,201346,Entire NetworkEIP,0,0,0,0,0.1,0,0,0.2,0.2,0,0.3,0.4,0.2,0,0,0,0,0,0.2,0.1,0.1,0.2
2013-14,2013,47,0.4,201347,Entire NetworkEIP,0,0,3.4,1.4,0.4,1.8,0,0.6,0.9,0.8,1.4,0,0,0.9,1.9,3.6,0,0,0.5,1.1,0.9,1
2013-14,2013,48,0.6,201348,Entire NetworkEIP,0,0.2,0.3,0.2,0.1,0.3,0.1,0.1,0.1,0,0.3,0.1,0.1,0.2,0.3,0.4,0.2,0.3,0.2,0.2,0.2,0.2
2013-14,2013,49,1,201349,Entire NetworkEIP,0,0.1,0.3,0.2,0.1,0.4,0.1,0.1,0.1,0,0.2,0.1,0.1,0.3,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2
2013-14,2013,50,1.1,201350,Entire NetworkEIP,0,0,0.2,0.2,0.1,0,0.3,0.2,0.2,0,0.3,0,0.1,0.3,0,0,0,0,0.1,0.2,0.2,0.2
2013-14,2013,51,2,201351,Entire NetworkEIP,0,0,0.4,0.7,0.2,0.6,0.5,0,0.2,0,0.5,0,0.2,0.5,0,0,0,0,0.3,0.2,0.2,0.3
2013-14,2013,52,3.2,201352,Entire NetworkEIP,0,0.5,0.4,0,0,0,0,0,0,0,0,0.4,0.2,0.2,0.3,0.5,0,0,0.1,0.1,0.1,0.1
2013-14,2014,1,3.9,201401,Entire NetworkEIP,0,0,0,0.2,0.2,0,0,0,0.2,0,0.6,0,0,0,0.6,0,0,4.6,0,0.2,0.2,0.2
2013-14,2014,2,3.9,201402,Entire NetworkEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-14,2014,3,3.1,201403,Entire NetworkEIP,0,3.3,0.8,0,0.1,1.6,0,0,0,0,0,0,0,0.4,0.6,0,1.9,0,0.4,0.2,0.3,0.2
2013-14,2014,4,2.4,201404,Entire NetworkEIP,0,0.2,0.3,0,0,0.5,0,0,0.1,0,0.2,0.4,0.2,0,0,0,0,0,0.3,0,0.1,0.1
2013-14,2014,5,2.1,201405,Entire NetworkEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-14,2014,6,1.8,201406,Entire NetworkEIP,0,0,3.4,1.4,0.1,0,0,0,0.2,0,0.7,2.4,1.2,1.4,0.6,0,2.1,0,0.9,0.6,0,1.4
2013-14,2014,7,1.3,201407,Entire NetworkEIP,1.1,0.3,0.2,0.1,0.2,0.7,0.1,0.1,0.1,0,0.1,0.2,0.1,0.1,0.5,0.4,0.5,0.8,0.3,0.2,0.1,0.2
2013-14,2014,8,1,201408,Entire NetworkEIP,1,0.2,0.3,0.2,0.1,0.7,0,0.1,0.1,0,0.1,0.2,0.1,0.1,0.5,0.3,0.7,0.8,0.3,0.2,0.2,0.2
2013-14,2014,9,0.8,201409,Entire NetworkEIP,0,0.4,0.1,0.2,0.3,1.1,0,0.2,0.2,0.2,0.2,0,0,0,0.3,0,1,0,0.3,0.1,0.2,0.2
2013-14,2014,10,0.7,201410,Entire NetworkEIP,0,0,0.1,0,0.1,0.6,0,0,0,0,0,0,0,0,0.6,0,0.9,1.9,0.2,0.1,0.1,0.2
2013-14,2014,11,0.7,201411,Entire NetworkEIP,4.6,1,0.7,0.6,0.2,2.1,0,0.4,0.2,0,0.2,0,0,0,0.9,1.1,0,2,0.6,0.3,0.4,0.3
2013-14,2014,12,0.7,201412,Entire NetworkEIP,1.2,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.2
2013-14,2014,13,0.7,201413,Entire NetworkEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-14,2014,14,0.7,201414,Entire NetworkEIP,0,0,0,0,0.8,0,0,0,0,0,0,1.1,0.5,0.4,2.9,3.2,1.9,3.6,0.4,0.7,0.3,0.9
2013-14,2014,15,0.8,201415,Entire NetworkEIP,0,0,0.3,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.1,0.1
2013-14,2014,16,0.7,201416,Entire NetworkEIP,0,0.9,0.6,0,0.1,0,0,0,0,0,0,0,0,0.2,0.7,0.6,1.2,0,0,0.2,0,0.2
2013-14,2014,17,0.8,201417,Entire NetworkEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-15,2014,40,0.1,201440,Entire NetworkEIP,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0
2014-15,2014,41,0.1,201441,Entire NetworkEIP,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0,0,0,0,0
2014-15,2014,42,0.1,201442,Entire NetworkEIP,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.3,0.4,0,0,0,0,0.1,0
2014-15,2014,43,0.1,201443,Entire NetworkEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-15,2014,44,0.1,201444,Entire NetworkEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-15,2014,45,0.2,201445,Entire NetworkEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-15,2014,46,0.2,201446,Entire NetworkEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-15,2014,47,0.5,201447,Entire NetworkEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-15,2014,48,1.2,201448,Entire NetworkEIP,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1
2014-15,2014,49,2.3,201449,Entire NetworkEIP,0,0,1.3,0,0.1,0,0,0.2,0.1,0,0,0,0,0.4,1.4,1.2,0,5.5,0,0.4,0.2,0.3
2014-15,2014,50,3.6,201450,Entire NetworkEIP,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0.6,1.2,0,0,0,0.1,0,0.2
2014-15,2014,51,6,201451,Entire NetworkEIP,0,0.1,0.1,0,0,0,0,0.1,0,0,0,0,0,0.2,0.3,0.2,0.2,0.5,0,0.1,0.1,0.1
2014-15,2014,52,9,201452,Entire NetworkEIP,0,0.1,0.1,0,0.1,0,0,0.1,0,0,0.1,0,0,0.1,0.3,0.3,0.2,0.4,0,0.1,0.1,0.1
2014-15,2014,53,8.1,201453,Entire NetworkEIP,0,0.4,0,0,0,0,0,0.2,0.1,0,0,0,0,0.1,0,0,0,0,0,0.1,0.1,0.1
2014-15,2015,1,6.1,201501,Entire NetworkEIP,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.9,0,0,0.2,0.1,0.2
2014-15,2015,2,4.3,201502,Entire NetworkEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,1,0,0,0,0,0.1
2014-15,2015,3,3.3,201503,Entire NetworkEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-15,2015,4,3,201504,Entire NetworkEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-15,2015,5,2.7,201505,Entire NetworkEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-15,2015,6,2.2,201506,Entire NetworkEIP,0,0.1,0.3,0,0.1,0.5,0,0,0,0,0,0,0,0,0.4,0,0.7,1.5,0.1,0.1,0.1,0.1
2014-15,2015,7,1.6,201507,Entire NetworkEIP,0,0,0.6,0,0.2,0,0,0,0,0,0,0,0,0.4,1,1.2,1.2,0,0,0.3,0,0.4
2014-15,2015,8,1.5,201508,Entire NetworkEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-15,2015,9,1.3,201509,Entire NetworkEIP,0,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0.1,0.4,0.2,0.6,0.5,0,0.1,0,0.1
2014-15,2015,10,1.2,201510,Entire NetworkEIP,0,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0.1,0.4,0.2,0.6,0.4,0,0.1,0,0.1
2014-15,2015,11,1.1,201511,Entire NetworkEIP,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0.5,0.4,0,2.4,0,0.1,0.1,0.1
2014-15,2015,12,1,201512,Entire NetworkEIP,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.3,0.5,0,0,0,0,0,0.1
2014-15,2015,13,1,201513,Entire NetworkEIP,0,0,0.4,0,0.1,0,0,0,0,0,0,0,0,0.2,0.6,0,2,0,0,0.1,0,0.2
2014-15,2015,14,1,201514,Entire NetworkEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-15,2015,15,0.7,201515,Entire NetworkEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-15,2015,16,0.4,201516,Entire NetworkEIP,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.1,0,0.2
2014-15,2015,17,0.2,201517,Entire NetworkEIP,0,0.1,0.3,0,0.1,0,0,0,0,0,0,0,0,0.1,0.4,0,0.7,1.5,0,0.1,0.1,0.1
2015-16,2015,40,0.1,201540,Entire NetworkEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0,0,0,0.1,0.1,0
2015-16,2015,41,0.1,201541,Entire NetworkEIP,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0.5,0.6,0,2.1,0,0,0.2,0.2,0.2
2015-16,2015,42,0.1,201542,Entire NetworkEIP,0,0,0.1,0.1,0,0.3,0,0.1,0,0,0,0,0,0.1,0.2,0.1,0.4,0.2,0.1,0.1,0.1,0.1
2015-16,2015,43,0.1,201543,Entire NetworkEIP,0,0,0.1,0.1,0,0.3,0,0,0,0,0,0,0,0.1,0.2,0.2,0.4,0.2,0.1,0.1,0.1,0.1
2015-16,2015,44,0.1,201544,Entire NetworkEIP,0,0,0.1,0,0.1,0,0,0.2,0.1,0,0,0,0,0,0.3,0.4,0,0,0,0.1,0.1,0.1
2015-16,2015,45,0,201545,Entire NetworkEIP,0,0,0.1,0,0.1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.1,0.1
2015-16,2015,46,0.1,201546,Entire NetworkEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,2015,47,0.1,201547,Entire NetworkEIP,0,0,0,0.5,0,2.4,0,0,0,0,0,0,0,0.4,0,0,0,0,0.7,0.1,0.2,0.3
2015-16,2015,48,0.1,201548,Entire NetworkEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,2015,49,0.1,201549,Entire NetworkEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,2015,50,0.2,201550,Entire NetworkEIP,0,0,0,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1
2015-16,2015,51,0.2,201551,Entire NetworkEIP,0,0,0.6,0.2,0.2,0,0,0,0.2,0,0.5,0,0,0.2,1,0.6,2.5,0,0,0.3,0.5,0
2015-16,2015,52,0.2,201552,Entire NetworkEIP,0,0,0,0,0.4,0,0,0,0.2,0.8,0,0,0,0.5,0.6,0,2.1,0,0,0.4,0.2,0.4
2015-16,2016,1,0.4,201601,Entire NetworkEIP,0,0,0.2,0.1,0.1,0.2,0,0.1,0.1,0.1,0.1,0,0,0.2,0.2,0.2,0.4,0,0.1,0.1,0.1,0.1
2015-16,2016,2,0.3,201602,Entire NetworkEIP,0,0,0.2,0.1,0.1,0.2,0,0,0.1,0.1,0.1,0,0,0.2,0.3,0.3,0.4,0.2,0.1,0.1,0.1,0.1
2015-16,2016,3,0.4,201603,Entire NetworkEIP,0,0,0.3,0,0.1,0,0,0.3,0.2,0.2,0,0.3,0.1,0.3,0,0,0,0,0.1,0.2,0.2,0.1
2015-16,2016,4,0.6,201604,Entire NetworkEIP,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.1
2015-16,2016,5,0.8,201605,Entire NetworkEIP,0,0,0,0,0,0,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0.1,0
2015-16,2016,6,1.2,201606,Entire NetworkEIP,0,4.1,0,0.3,0,2.4,0,0,0,0,0,0,0,0,0.5,0.9,0,0,0.7,0.1,0.2,0.3
2015-16,2016,7,1.9,201607,Entire NetworkEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,2016,8,2.5,201608,Entire NetworkEIP,0,0,0,1.4,0.1,0,0,0,0,0,0,0,0,0.4,0.6,1,0,0,0,0.2,0.2,0.2
2015-16,2016,9,3.3,201609,Entire NetworkEIP,0,0,0.3,0,0.1,0.5,0,0,0,0,0,0,0,0,0.4,0,1.5,0,0.1,0.1,0.1,0.1
2015-16,2016,10,4.2,201610,Entire NetworkEIP,0,0,1.3,0.3,0.1,0,0,0,0.3,0.3,0.5,0,0,0.4,0.3,0,1.2,0,0,0.3,0.4,0.1
2015-16,2016,11,3.5,201611,Entire NetworkEIP,0,0,0,0,0,0,0,1.2,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4
2015-16,2016,12,3.1,201612,Entire NetworkEIP,0,0,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0,0,0.1,0.2,0.2,0.5,0,0.1,0.1,0.1,0.1
2015-16,2016,13,2.6,201613,Entire NetworkEIP,0,0,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0,0,0.1,0.3,0.3,0.4,0,0.1,0.2,0.2,0.1
2015-16,2016,14,1.9,201614,Entire NetworkEIP,0,0.4,0.2,0,0.3,0.4,0.3,0.2,0.2,0.2,0.2,0,0.1,0.1,0.5,0.9,0,0,0.2,0.2,0.2,0.3
2015-16,2016,15,1.5,201615,Entire NetworkEIP,0,0,0.1,0,0,0.6,0,0,0.1,0.3,0,0,0,0,0,0,0,0,0.2,0,0.1,0.1
2015-16,2016,16,1.1,201616,Entire NetworkEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,2016,17,0.8,201617,Entire NetworkEIP,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.1,0,0.2
